,0to1A,0to2A,0to3A,0to4A,0to5A,0to6A,0to7A,0to8A,0to9A,0to10A,0to11A,0to12A,0to13A,0to14A,0to15A,0to16A,0to17A,0to18A,0to19A,0to20A,1to0A,1to2A,1to3A,1to4A,1to5A,1to6A,1to7A,1to8A,1to9A,1to10A,1to11A,1to12A,1to13A,1to14A,1to15A,1to16A,1to17A,1to18A,1to19A,1to20A,2to0A,2to1A,2to3A,2to4A,2to5A,2to6A,2to7A,2to8A,2to9A,2to10A,2to11A,2to12A,2to13A,2to14A,2to15A,2to16A,2to17A,2to18A,2to19A,2to20A,3to0A,3to1A,3to2A,3to4A,3to5A,3to6A,3to7A,3to8A,3to9A,3to10A,3to11A,3to12A,3to13A,3to14A,3to15A,3to16A,3to17A,3to18A,3to19A,3to20A,4to0A,4to1A,4to2A,4to3A,4to5A,4to6A,4to7A,4to8A,4to9A,4to10A,4to11A,4to12A,4to13A,4to14A,4to15A,4to16A,4to17A,4to18A,4to19A,4to20A,5to0A,5to1A,5to2A,5to3A,5to4A,5to6A,5to7A,5to8A,5to9A,5to10A,5to11A,5to12A,5to13A,5to14A,5to15A,5to16A,5to17A,5to18A,5to19A,5to20A,6to0A,6to1A,6to2A,6to3A,6to4A,6to5A,6to7A,6to8A,6to9A,6to10A,6to11A,6to12A,6to13A,6to14A,6to15A,6to16A,6to17A,6to18A,6to19A,6to20A,7to0A,7to1A,7to2A,7to3A,7to4A,7to5A,7to6A,7to8A,7to9A,7to10A,7to11A,7to12A,7to13A,7to14A,7to15A,7to16A,7to17A,7to18A,7to19A,7to20A,8to0A,8to1A,8to2A,8to3A,8to4A,8to5A,8to6A,8to7A,8to9A,8to10A,8to11A,8to12A,8to13A,8to14A,8to15A,8to16A,8to17A,8to18A,8to19A,8to20A,9to0A,9to1A,9to2A,9to3A,9to4A,9to5A,9to6A,9to7A,9to8A,9to10A,9to11A,9to12A,9to13A,9to14A,9to15A,9to16A,9to17A,9to18A,9to19A,9to20A,10to0A,10to1A,10to2A,10to3A,10to4A,10to5A,10to6A,10to7A,10to8A,10to9A,10to11A,10to12A,10to13A,10to14A,10to15A,10to16A,10to17A,10to18A,10to19A,10to20A,11to0A,11to1A,11to2A,11to3A,11to4A,11to5A,11to6A,11to7A,11to8A,11to9A,11to10A,11to12A,11to13A,11to14A,11to15A,11to16A,11to17A,11to18A,11to19A,11to20A,12to0A,12to1A,12to2A,12to3A,12to4A,12to5A,12to6A,12to7A,12to8A,12to9A,12to10A,12to11A,12to13A,12to14A,12to15A,12to16A,12to17A,12to18A,12to19A,12to20A,13to0A,13to1A,13to2A,13to3A,13to4A,13to5A,13to6A,13to7A,13to8A,13to9A,13to10A,13to11A,13to12A,13to14A,13to15A,13to16A,13to17A,13to18A,13to19A,13to20A,14to0A,14to1A,14to2A,14to3A,14to4A,14to5A,14to6A,14to7A,14to8A,14to9A,14to10A,14to11A,14to12A,14to13A,14to15A,14to16A,14to17A,14to18A,14to19A,14to20A,15to0A,15to1A,15to2A,15to3A,15to4A,15to5A,15to6A,15to7A,15to8A,15to9A,15to10A,15to11A,15to12A,15to13A,15to14A,15to16A,15to17A,15to18A,15to19A,15to20A,16to0A,16to1A,16to2A,16to3A,16to4A,16to5A,16to6A,16to7A,16to8A,16to9A,16to10A,16to11A,16to12A,16to13A,16to14A,16to15A,16to17A,16to18A,16to19A,16to20A,17to0A,17to1A,17to2A,17to3A,17to4A,17to5A,17to6A,17to7A,17to8A,17to9A,17to10A,17to11A,17to12A,17to13A,17to14A,17to15A,17to16A,17to18A,17to19A,17to20A,18to0A,18to1A,18to2A,18to3A,18to4A,18to5A,18to6A,18to7A,18to8A,18to9A,18to10A,18to11A,18to12A,18to13A,18to14A,18to15A,18to16A,18to17A,18to19A,18to20A,19to0A,19to1A,19to2A,19to3A,19to4A,19to5A,19to6A,19to7A,19to8A,19to9A,19to10A,19to11A,19to12A,19to13A,19to14A,19to15A,19to16A,19to17A,19to18A,19to20A,20to0A,20to1A,20to2A,20to3A,20to4A,20to5A,20to6A,20to7A,20to8A,20to9A,20to10A,20to11A,20to12A,20to13A,20to14A,20to15A,20to16A,20to17A,20to18A,20to19A,finger0to finger1Angle,finger0to finger2Angle,finger0to finger3Angle,finger0to finger4Angle,finger1to finger0Angle,finger1to finger2Angle,finger1to finger3Angle,finger1to finger4Angle,finger2to finger0Angle,finger2to finger1Angle,finger2to finger3Angle,finger2to finger4Angle,finger3to finger0Angle,finger3to finger1Angle,finger3to finger2Angle,finger3to finger4Angle,finger4to finger0Angle,finger4to finger1Angle,finger4to finger2Angle,finger4to finger3Angle
0to1A,1.0,0.5389568823628962,0.14572002130140657,-0.048541835318874266,-0.018067983113751986,0.006047215494675827,0.03322358602418365,0.04028705341837516,-0.1632593195632592,-0.18498009864341958,-0.16483710015114986,-0.15166092341287382,-0.23237299325625352,-0.25597236601933354,-0.24001099389017638,-0.22099537452211723,-0.1779044817751857,-0.20152374002219545,-0.20613113004770237,-0.2057988559824066,1.0,0.11738756659300807,-0.11773393326441878,-0.1322336695362885,-0.1885057697154329,-0.17316796671428272,-0.16889427956282038,-0.14739988650083574,-0.20060831703800894,-0.24562175215658116,-0.23171549145570994,-0.21783138468366126,-0.12282900061217995,-0.2127758442848049,-0.18819942628396372,-0.14417252965954436,-0.009495250382004173,-0.12459092965217602,-0.12389307521784493,-0.1115131414140241,0.5389568823628962,0.11738756659300807,-0.13692240280521578,-0.11946634350256141,-0.0722564715545633,-0.125790021096214,-0.1435293904157082,-0.12383291017849475,-0.0001146549255236541,-0.17497901543533922,-0.17257542675731985,-0.14732123563750996,0.08780139312583496,-0.05465675575036085,-0.05854753186529681,0.003175159713736923,0.17939349649563072,0.03731110921540009,0.011143278426587964,0.02390867913143123,0.14572002130140657,-0.11773393326441878,-0.13692240280521578,-0.07880195665118407,0.08054178388196499,0.038139716539902044,0.005312437853663132,-0.052306892949791226,0.17917527424290638,-0.044348061002474654,-0.07744732767844677,-0.10693135707755179,0.3172547030441821,0.0625637644269513,0.13519385796619984,0.04605016029718975,0.4065603871200083,0.17697402487865452,0.1776488798512195,0.06903805344080567,-0.048541835318874266,-0.1322336695362885,-0.11946634350256141,-0.07880195665118407,0.1069665997644517,0.11912718800636153,0.09677227668510376,0.042732080288554575,0.16415922941043562,0.07915329612466405,0.0076800445103881515,-0.13546417666970273,0.3141238972780739,0.1427444436995897,-0.0029983702410299015,-0.14318428562984648,0.47489197014947254,0.2711990339689669,0.12799237882847264,0.010852022065362564,-0.018067983113751986,-0.1885057697154329,-0.0722564715545633,0.08054178388196499,0.1069665997644517,-0.09647093743838446,-0.06625009491696698,-0.08083793845424683,0.23145168923139198,-0.15930518946810696,-0.1361294205069483,-0.19827833436851836,0.29446510498940087,-0.027913010265799648,0.02196700208482485,-0.08290849131123955,0.3181173280893941,0.06671380979627882,0.034340660026946655,-0.05773343263495395,0.006047215494675827,-0.17316796671428272,-0.125790021096214,0.038139716539902044,0.11912718800636153,-0.09647093743838446,-0.09854325116584786,-0.1021787416638276,0.15861321870424466,-0.003648289249736269,-0.23656323833867957,-0.2555491005077545,0.2660308302456559,0.1639260607097068,-0.057275182278984434,-0.1154170423527207,0.3173489375648765,0.21681186678283382,-0.006545111186130976,-0.07906000479348656,0.03322358602418365,-0.16889427956282038,-0.1435293904157082,0.005312437853663132,0.09677227668510376,-0.06625009491696698,-0.09854325116584786,-0.10333720911361745,0.12682794657192833,0.07439277982526224,-0.0967694868084835,-0.20034136117351448,0.1700660446283276,0.13080108268565943,0.027940332058327164,-0.023027763790118214,0.18870107760596985,0.15877092759152578,0.06300988382680973,-0.00256830743628315,0.04028705341837516,-0.14739988650083574,-0.12383291017849475,-0.052306892949791226,0.042732080288554575,-0.08083793845424683,-0.1021787416638276,-0.10333720911361745,0.04139288826626383,0.0048612229900347765,0.020441003591622403,-0.09655496886658198,0.10861502633603524,0.07082467609880656,0.0733711733421564,0.022223216033912342,0.14087997514744693,0.10034788620430035,0.08192161400468805,0.04516275844920381,-0.1632593195632592,-0.20060831703800894,-0.0001146549255236541,0.17917527424290638,0.16415922941043562,0.23145168923139198,0.15861321870424466,0.12682794657192833,0.04139288826626383,-0.15504511536376928,-0.12922440428132906,-0.18501826139640565,0.3407262927216154,-0.07541206181310615,-0.09576188958643433,-0.1552654765048431,0.34573989499855584,0.043192686787089984,-0.05570172994751927,-0.12107764503488071,-0.18498009864341958,-0.24562175215658116,-0.17497901543533922,-0.044348061002474654,0.07915329612466405,-0.15930518946810696,-0.003648289249736269,0.07439277982526224,0.0048612229900347765,-0.15504511536376928,-0.1974887794144869,-0.195259457486404,0.11495656831200553,0.23847988850772311,-0.16477161699185758,-0.2140723366379553,0.2689289022899137,0.27179727128920167,0.0031071992387272,-0.1051267597042124,-0.16483710015114986,-0.23171549145570994,-0.17257542675731985,-0.07744732767844677,0.0076800445103881515,-0.1361294205069483,-0.23656323833867957,-0.0967694868084835,0.020441003591622403,-0.12922440428132906,-0.1974887794144869,-0.16831695148773163,0.21022850400012585,0.1754085251423837,0.12895771071257905,-0.15098192337238067,0.33195098489851005,0.2587479690630413,0.20032501826518187,0.059038712266421794,-0.15166092341287382,-0.21783138468366126,-0.14732123563750996,-0.10693135707755179,-0.13546417666970273,-0.19827984800151074,-0.2555279925302915,-0.20032032734329658,-0.09653747119237023,-0.18504100429993817,-0.19528134687548449,-0.16833516908108873,0.0966567894469857,0.07993370599007184,0.08304397242820048,0.09744837418544759,0.24285341627453352,0.17924049685317464,0.1378131344644082,0.11693026624068725,-0.23237299325625352,-0.12282900061217995,0.08780139312583496,0.3172547030441821,0.3141238972780739,0.2944486241888455,0.2660308302456559,0.1700660446283276,0.10861502633603524,0.3407262927216154,0.11495137959791416,0.21023138072856667,0.09668190673090363,-0.1652952713159182,-0.10117649133443755,-0.16055201738409183,0.31733474432951503,-0.05805458605205827,-0.13267693036382003,-0.19719156820144182,-0.25597236601933354,-0.2127758442848049,-0.05465675575036085,0.0625637644269513,0.1427444436995897,-0.02794364029587719,0.1639260607097068,0.13080108268565943,0.07082467609880656,-0.07541206181310615,0.23847806736518837,0.17541314049129902,0.07995845255631338,-0.1652952713159182,-0.20884783722736439,-0.1909501124881066,0.08389846649373087,0.24666250135931106,-0.15376638253416,-0.23736729331363227,-0.24001099389017638,-0.18819942628396372,-0.05854753186529681,0.13519385796619984,-0.0029983702410299015,0.021934656216018488,-0.057275182278984434,0.027940332058327164,0.0733711733421564,-0.09576188958643433,-0.16477593527817103,0.1289614890996328,0.0830669376072592,-0.10117649133443755,-0.20884783722736439,-0.15741069094969815,0.27046189623535805,0.13182118815477611,0.18504475112627106,0.04021129530520139,-0.22099537452211723,-0.14417252965954436,0.003175159713736923,0.04605016029718975,-0.14318428562984648,-0.08293691652740601,-0.1154170423527207,-0.023027763790118214,0.022223216033912342,-0.1552654765048431,-0.21407585460026357,-0.15097552988592,0.0974637281874875,-0.16055201738409183,-0.1909501124881066,-0.15741069094969815,0.13391739349231296,0.01756379993610832,0.07333161237764044,0.16661332829156053,-0.1779044817751857,-0.009495250382004173,0.17939349649563072,0.4065603871200083,0.47489197014947254,0.3181087644278484,0.3173489375648765,0.18870107760596985,0.14087997514744693,0.34573989499855584,0.26892512150866216,0.33195185203511524,0.24287283465334208,0.3173356952187018,0.08390499062418734,0.27046820615145684,0.13392648667627877,-0.08942261111936907,-0.00533671661268087,-0.06541897711254342,-0.20152374002219545,-0.12459092965217602,0.03731110921540009,0.17697402487865452,0.2711990339689669,0.06669064650699638,0.21681186678283382,0.15877092759152578,0.10034788620430035,0.043192686787089984,0.27179504487811934,0.2587509541026446,0.17925860586453643,-0.05805851596532381,0.24666250135931106,0.13182118815477611,0.01756379993610832,-0.08942696657419048,-0.14071925016486406,-0.1523080912883491,-0.20613113004770237,-0.12389307521784493,0.011143278426587964,0.1776488798512195,0.12799237882847264,0.034313870632213056,-0.006545111186130976,0.06300988382680973,0.08192161400468805,-0.05570172994751927,0.0031031576176936836,0.20032849727070587,0.13782835297705087,-0.13268142356554807,-0.15376638253416,0.18504475112627106,0.07333161237764044,-0.0053430284837083794,-0.14071925016486406,-0.14830874843344524,-0.2057988559824066,-0.1115131414140241,0.02390867913143123,0.06903805344080567,0.010852022065362564,-0.05776165598973635,-0.07906000479348656,-0.00256830743628315,0.04516275844920381,-0.12107764503488071,-0.10513059566722115,0.05904345033053218,0.11694031101990418,-0.19719661173751027,-0.23736729331363227,0.04021129530520139,0.16661332829156053,-0.06542593522184809,-0.1523080912883491,-0.14830874843344524,0.11431059444469277,0.16105705137163376,0.07398264558456785,-0.02283703006918694,0.11431059444469277,-0.0286136022106617,-0.09273865693394867,-0.13284325058927,0.16105705137163376,-0.0286136022106617,-0.08049859970970508,-0.1109280951821222,0.07398264558456785,-0.09273865693394867,-0.08049859970970508,-0.10453392903441816,-0.02283703006918694,-0.13284325058927,-0.1109280951821222,-0.10453392903441816
0to2A,0.5389568823628962,1.0,0.45642276782519386,0.08755989173422866,0.26366568436891974,0.30155391761812955,0.3318592271298371,0.3302260565435687,0.03426143520430954,0.004069749798804259,0.03420667558958063,0.048068516359417585,-0.196234843572079,-0.22252537939243006,-0.17703355751242036,-0.12139451908845769,-0.24889221034779957,-0.25574278091935865,-0.2461146733665504,-0.23416352908028698,0.5389568823628962,0.4622381989180434,0.0050364790856819415,-0.07903934923250401,-0.032650597290884945,-0.007471424005842456,-0.004728497952044369,0.0014976006998702542,-0.24950992867732194,-0.2749784543946576,-0.25351460785929586,-0.236608415584905,-0.2560055300530572,-0.3055443232767996,-0.27718278344520436,-0.2438227475684182,-0.21196299708260596,-0.28233183558738933,-0.2717294404668816,-0.2494830568548412,1.0,0.4622381989180434,-0.10344342443847866,-0.10931917956936858,-0.0798233611724833,-0.10768510752745211,-0.12019970122367846,-0.09190004364183595,-0.1742778415371316,-0.29164446958823653,-0.282532199104751,-0.24072889024399288,-0.13101940746087912,-0.2495147667963332,-0.23608042772613339,-0.17320359075766606,-0.06435530853436637,-0.19056509013861786,-0.19661500936060247,-0.16807247194055444,0.45642276782519386,0.0050364790856819415,-0.10344342443847866,-0.09431480110698683,0.06839553241121261,0.153096083078281,0.10642059310061146,0.048374248844492554,0.04728282766340725,-0.10554213091399421,-0.12600487047911563,-0.08849565216389423,0.04940461151571303,-0.17014230993646173,-0.05408132734915013,0.1348910010940424,0.12397386680312576,-0.07963639759118303,0.03096746436117764,0.17507679568086268,0.08755989173422866,-0.07903934923250401,-0.10931917956936858,-0.09431480110698683,0.04881328011087368,0.19016503908589144,0.23630929211422527,0.18328953689086558,0.09945484407788281,0.17264237689169368,0.11060011573352495,-0.02005459875923695,0.28686371233201113,-0.0356927703891789,0.02977809734626942,-0.08988226397032706,0.43836191403650016,0.15822514050555297,0.17129643644600379,0.05957753802819075,0.26366568436891974,-0.032650597290884945,-0.0798233611724833,0.06839553241121261,0.04881328011087368,0.058567924687177676,0.05049272699129602,0.02946479317177207,-0.03607916667704402,-0.27858928843450387,-0.1807952504434277,-0.17102666995920818,0.02828396552431722,-0.21534566986549195,-0.03556849819741105,0.08741854478133565,0.07655686058803357,-0.14849928594803818,-0.009694685162342615,0.1288943762600764,0.30155391761812955,-0.007471424005842456,-0.10768510752745211,0.153096083078281,0.19016503908589144,0.058567924687177676,0.0038890388695832973,-0.013856471086667335,0.46282019779911265,-0.10568876403658836,-0.1924830480070129,-0.19171900576401854,0.5024128412008327,0.14528714355064393,0.14422381297474976,0.09858713916342182,0.5240297745296555,0.3097261481969774,0.2202109010631488,0.15911320614101865,0.3318592271298371,-0.004728497952044369,-0.12019970122367846,0.10642059310061146,0.23630929211422527,0.05049272699129602,0.0038890388695832973,-0.045658377097312394,0.362072751978367,0.20731872483245659,-0.13637382388397312,-0.14124883515258924,0.4283736527500333,0.28038948229350136,0.20094957279598885,0.15578098711296107,0.45064313426313457,0.3591773435946332,0.2596741151299224,0.20399236623921052,0.3302260565435687,0.0014976006998702542,-0.09190004364183595,0.048374248844492554,0.18328953689086558,0.02946479317177207,-0.013856471086667335,-0.045658377097312394,0.23106951637745055,0.13889846361349004,0.09570360874803582,-0.10339378041516356,0.341757443946289,0.24369211490249507,0.22034359274230997,0.17014087130087976,0.3946351521048953,0.31017040451424716,0.2614162539189078,0.22293665466209225,0.03426143520430954,-0.24950992867732194,-0.1742778415371316,0.04728282766340725,0.09945484407788281,-0.03607916667704402,0.46282019779911265,0.362072751978367,0.23106951637745055,-0.06395062542384437,-0.026674143993921505,-0.08744377358618215,0.10004966003934167,-0.2369573279131754,0.04343979194992702,0.0004856232009316045,0.17647553451670528,-0.14257304657996533,0.10383932699190294,0.09979270012349283,0.004069749798804259,-0.2749784543946576,-0.29164446958823653,-0.10554213091399421,0.17264237689169368,-0.27858928843450387,-0.10568876403658836,0.20731872483245659,0.13889846361349004,-0.06395062542384437,-0.10173735947553687,-0.12219800858402771,0.4304718187408419,0.36012702112101164,0.02231515317408075,-0.06975017063772591,0.5468620497697221,0.41817662578184905,0.21997338100560662,0.0941809929544256,0.03420667558958063,-0.25351460785929586,-0.282532199104751,-0.12600487047911563,0.11060011573352495,-0.1807952504434277,-0.1924830480070129,-0.13637382388397312,0.09570360874803582,-0.026674143993921505,-0.10173735947553687,-0.12594638172071404,0.35849957565907015,0.2753082435233062,0.22719702391590074,-0.012989099963998434,0.5116854789206187,0.3882947126150453,0.3168659717610926,0.20892753813959455,0.048068516359417585,-0.236608415584905,-0.24072889024399288,-0.08849565216389423,-0.02005459875923695,-0.17102855126687821,-0.19169132943408673,-0.14122164258873077,-0.10337194675186125,-0.08747081447929964,-0.12222594662200982,-0.12597497724329487,0.19743842651987809,0.16219533770536754,0.13219593347897757,0.14535580278273394,0.38500943876213095,0.2986831893193919,0.23457404186525604,0.20050021520913913,-0.196234843572079,-0.2560055300530572,-0.13101940746087912,0.04940461151571303,0.28686371233201113,0.028264256730800564,0.5024128412008327,0.4283736527500333,0.341757443946289,0.10004966003934167,0.43047110318047005,0.35850248441613763,0.19746615350852603,-0.1121720609900342,-0.07887194296864246,-0.15879774979538325,0.2713313236976606,-0.18817078786919472,0.019785477105517316,-0.0793895565758435,-0.22252537939243006,-0.3055443232767996,-0.2495147667963332,-0.17014230993646173,-0.0356927703891789,-0.21538011151520475,0.14528714355064393,0.28038948229350136,0.24369211490249507,-0.2369573279131754,0.36012701751507287,0.2753143375350702,0.16222064844235032,-0.1121720609900342,-0.2023281247280735,-0.2013348384018577,0.39105651919997253,0.4115023935452254,-0.007522059752223186,-0.15494102821176614,-0.17703355751242036,-0.27718278344520436,-0.23608042772613339,-0.05408132734915013,0.02977809734626942,-0.035607970896492334,0.14422381297474976,0.20094957279598885,0.22034359274230997,0.04343979194992702,0.02231447227307619,0.22720196668036968,0.13222265827164234,-0.07887194296864246,-0.2023281247280735,-0.17856877758536846,0.19706257528869622,0.0300920188970862,0.25187957956074425,0.18668836768386873,-0.12139451908845769,-0.2438227475684182,-0.17320359075766606,0.1348910010940424,-0.08988226397032706,0.08738142122338993,0.09858713916342182,0.15578098711296107,0.17014087130087976,0.0004856232009316045,-0.06975035280910015,-0.012981333975306444,0.1453763102744065,-0.15879774979538325,-0.2013348384018577,-0.17856877758536846,0.04755736408705487,-0.05812919157508976,-0.04672083807485547,0.13937997470423957,-0.24889221034779957,-0.21196299708260596,-0.06435530853436637,0.12397386680312576,0.43836191403650016,0.07654593010120077,0.5240297745296555,0.45064313426313457,0.3946351521048953,0.17647553451670528,0.546862180568139,0.5116858313095407,0.3850316151505743,0.27133196783280655,0.3910591424440689,0.19706731729627466,0.0475646503245118,0.030320384517057982,0.0020202255113421132,-0.09943741322304488,-0.25574278091935865,-0.28233183558738933,-0.19056509013861786,-0.07963639759118303,0.15822514050555297,-0.1485264518484593,0.3097261481969774,0.3591773435946332,0.31017040451424716,-0.14257304657996533,0.41817666879458276,0.38829856299891274,0.29870238394330817,-0.1881734906809764,0.4115023935452254,0.0300920188970862,-0.05812919157508976,0.030317107041144264,-0.17279350969050392,-0.18426668166936913,-0.2461146733665504,-0.2717294404668816,-0.19661500936060247,0.03096746436117764,0.17129643644600379,-0.009727655674729453,0.2202109010631488,0.2596741151299224,0.2614162539189078,0.10383932699190294,0.2199724450271011,0.3168704599118062,0.23459200119259138,0.01978229815980854,-0.007522059752223186,0.25187957956074425,-0.04672083807485547,0.002015529838323604,-0.17279350969050392,-0.1727773751676294,-0.23416352908028698,-0.2494830568548412,-0.16807247194055444,0.17507679568086268,0.05957753802819075,0.1288576454800841,0.15911320614101865,0.20399236623921052,0.22293665466209225,0.09979270012349283,0.09418025164908078,0.20893319546092903,0.20051307200929436,-0.07939318850076223,-0.15494102821176614,0.18668836768386873,0.13937997470423957,-0.09944246076124379,-0.18426668166936913,-0.1727773751676294,0.0783560872195765,0.14912029919610922,0.11330701672471033,-0.014800651939057208,0.0783560872195765,-0.10523251678969477,-0.15120016847339285,-0.19847870410993,0.14912029919610922,-0.10523251678969477,-0.0967874427575585,-0.14476759538008657,0.11330701672471033,-0.15120016847339285,-0.0967874427575585,-0.1391084581449861,-0.014800651939057208,-0.19847870410993,-0.14476759538008657,-0.1391084581449861
